metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_receiving,1699081735,0.122000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081735,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081735,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081735,183.670084,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081735,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081735,885.091209,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081735,0.002708,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081735,0.012500,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081735,233.794125,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081735,651.284584,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081735,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081735,885.261583,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081735,354.000000,,,,,,,,,default,,,,,,,
data_received,1699081735,16272072.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081735,1162.464375,,,,,,,,,default,,,,,,,
iterations,1699081735,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081735,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081735,690.800917,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081735,0.002167,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081735,0.015875,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081735,240.390000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081735,450.395042,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081735,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081735,690.962750,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081735,354.000000,,,,,,,,,default,,,,,,,
data_received,1699081735,16272072.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081735,735.001251,,,,,,,,,default,,,,,,,
iterations,1699081735,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081735,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081735,710.610126,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081735,0.006125,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081735,0.028167,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081735,183.976542,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081735,526.605417,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081735,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081735,710.820125,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081735,354.000000,,,,,,,,,default,,,,,,,
data_received,1699081735,16272072.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081735,848.261458,,,,,,,,,default,,,,,,,
iterations,1699081735,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081735,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081735,719.143584,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081735,0.004334,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081735,0.019416,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081735,100.098876,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081735,619.025292,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081735,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081735,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081735,719.312709,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081735,354.000000,,,,,,,,,default,,,,,,,
data_received,1699081735,16272072.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081735,889.269917,,,,,,,,,default,,,,,,,
iterations,1699081735,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081735,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081735,254.534001,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081735,0.003583,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081735,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081735,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081735,0.019375,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081735,254.451834,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081735,0.062792,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081735,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081735,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081735,254.657125,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081736,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081736,211.722542,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081736,0.005000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081736,0.017084,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081736,211.550917,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081736,0.154541,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081736,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081736,211.916875,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081736,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081736,212.634501,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081736,0.007958,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081736,0.027250,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081736,212.549167,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081736,0.058084,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081736,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081736,212.793000,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081736,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081736,213.069667,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081736,0.004417,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081736,0.014333,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081736,212.962250,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081736,0.093084,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081736,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081736,213.467792,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081736,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081736,861.184584,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081736,0.001958,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081736,0.010417,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081736,232.335458,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081736,628.838709,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081736,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081736,861.328000,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081736,354.000000,,,,,,,,,default,,,,,,,
data_received,1699081736,16272072.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081736,889.317375,,,,,,,,,default,,,,,,,
iterations,1699081736,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081736,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081736,694.578417,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081736,0.002417,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081736,0.013292,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081736,109.254583,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081736,585.310542,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081736,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081736,694.736833,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081736,354.000000,,,,,,,,,default,,,,,,,
data_received,1699081736,16272072.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081736,765.842792,,,,,,,,,default,,,,,,,
iterations,1699081736,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081736,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081736,723.387959,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081736,0.004750,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081736,0.024542,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081736,182.026041,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081736,541.337376,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081736,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081736,723.601459,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081736,354.000000,,,,,,,,,default,,,,,,,
data_received,1699081736,16272072.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081736,803.830167,,,,,,,,,default,,,,,,,
iterations,1699081736,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081736,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081736,724.509042,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081736,0.003083,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_connecting,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_tls_handshaking,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_sending,1699081736,0.011250,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_waiting,1699081736,251.142208,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_receiving,1699081736,473.355584,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_failed,1699081736,0.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
checks,1699081736,1.000000,is status 200,,,,::Load MockData,,,,default,,,,,,,
group_duration,1699081736,724.673042,,,,,::Load MockData,,,,default,,,,,,,
data_sent,1699081736,354.000000,,,,,,,,,default,,,,,,,
data_received,1699081736,16272072.000000,,,,,,,,,default,,,,,,,
iteration_duration,1699081736,802.804376,,,,,,,,,default,,,,,,,
iterations,1699081736,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1699081736,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081736,332.156625,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081736,0.003167,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081736,0.016458,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081736,332.080042,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081736,0.060125,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081736,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081736,332.269667,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081736,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081736,204.054959,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081736,0.004166,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081736,0.022959,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081736,203.977000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081736,0.055000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081736,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081736,204.229750,,,,,::GET Token,,,,default,,,,,,,
http_reqs,1699081736,1.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_duration,1699081736,247.679916,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_blocked,1699081736,0.004167,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_connecting,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_tls_handshaking,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_sending,1699081736,0.015958,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_waiting,1699081736,247.596958,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_receiving,1699081736,0.067000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
http_req_failed,1699081736,0.000000,,,,true,::GET Token,GET,http://host.docker.internal:3001/token,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/token,,
checks,1699081736,1.000000,is status 200,,,,::GET Token,,,,default,,,,,,,
group_duration,1699081736,247.821208,,,,,::GET Token,,,,default,,,,,,,
vus,1699081736,9.000000,,,,,,,,,,,,,,,,
vus_max,1699081736,20.000000,,,,,,,,,,,,,,,,
http_reqs,1699081736,1.000000,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_duration,1699081736,709.737417,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
http_req_blocked,1699081736,0.003375,,,,true,::Load MockData,GET,http://host.docker.internal:3001/datamock,HTTP/1.1,default,,200,,,http://host.docker.internal:3001/datamock,,
